Gene ID	source_id	Organism	Genomic Location (Gene)	Product Description	Gene Type	Input ID	Gene Name or Symbol	
PF3D7_1354100	PF3D7_1354100.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,158,129..2,159,199(-)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_1354100	N/A	
PF3D7_1354200	PF3D7_1354200.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,160,318..2,162,729(-)	phosphoinositide phosphatase SAC1	protein coding	PF3D7_1354200	SAC1	
PF3D7_1354300	PF3D7_1354300.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,164,239..2,167,416(-)	large subunit rRNA methyltransferase, putative	protein coding	PF3D7_1354300	N/A	
PF3D7_1354400	PF3D7_1354400.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,169,314..2,170,416(-)	V-type proton ATPase 21 kDa proteolipid subunit, putative	protein coding	PF3D7_1354400	N/A	
PF3D7_1354500	PF3D7_1354500.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,174,346..2,175,797(+)	adenylosuccinate synthetase	protein coding	PF3D7_1354500	ADSS	
PF3D7_1354600	PF3D7_1354600.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,176,308..2,177,272(-)	60S ribosomal protein L7-2, putative	protein coding	PF3D7_1354600	N/A	
PF3D7_1354700	PF3D7_1354700.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,178,639..2,179,862(-)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_1354700	N/A	
PF3D7_1354800	PF3D7_1354800.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,180,958..2,182,799(-)	metacaspase-1	protein coding	PF3D7_1354800	MCA1	
PF3D7_1354900	PF3D7_1354900.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,184,037..2,185,950(+)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_1354900	N/A	
PF3D7_1355100	PF3D7_1355100.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,187,435..2,190,224(+)	DNA replication licensing factor MCM6	protein coding	PF3D7_1355100	MCM6	
PF3D7_1355200	PF3D7_1355200.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,191,058..2,194,111(-)	RAP protein, putative	protein coding	PF3D7_1355200	N/A	
PF3D7_1355300	PF3D7_1355300.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,195,449..2,196,978(+)	histone-lysine N-methyltransferase, putative	protein coding	PF3D7_1355300	SET6	
PF3D7_1355400	PF3D7_1355400.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,197,906..2,197,978(-)	tRNA Threonine	tRNA encoding	PF3D7_1355400	N/A	
PF3D7_1355500	PF3D7_1355500.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,199,594..2,201,570(+)	serine/threonine protein phosphatase 5	protein coding	PF3D7_1355500	PP5	
PF3D7_1355600	PF3D7_1355600.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,202,611..2,204,481(-)	PhIL1 interacting protein PIP1	protein coding	PF3D7_1355600	PIP1	
PF3D7_1355700	PF3D7_1355700.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,206,592..2,210,458(-)	NLI interacting factor-like phosphatase, putative	protein coding	PF3D7_1355700	NIF3	
PF3D7_1355800	PF3D7_1355800.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,214,445..2,215,085(+)	splicing factor 3B subunit 5, putative	protein coding	PF3D7_1355800	SF3B5	
PF3D7_1355900	PF3D7_1355900.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,216,346..2,217,563(+)	RWD domain-containing protein, putative	protein coding	PF3D7_1355900	N/A	
PF3D7_1356000	PF3D7_1356000.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,218,743..2,222,939(+)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_1356000	N/A	
PF3D7_1356100	PF3D7_1356100.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,224,146..2,227,040(-)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_1356100	N/A	
PF3D7_1356200	PF3D7_1356200.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,228,520..2,229,291(-)	mitochondrial import inner membrane translocase subunit TIM23, putative	protein coding	PF3D7_1356200	TIM23	
PF3D7_1356300	PF3D7_1356300.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,231,883..2,233,248(+)	ubiquitin-conjugating enzyme E2, putative	protein coding	PF3D7_1356300	N/A	
PF3D7_1356400	PF3D7_1356400.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,235,089..2,238,109(+)	phosphatase 2A regulatory subunit-related protein, putative	protein coding	PF3D7_1356400	N/A	
PF3D7_1356500	PF3D7_1356500.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,239,261..2,240,004(+)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_1356500	N/A	
PF3D7_1356600	PF3D7_1356600.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,240,970..2,242,412(-)	regulator of chromosome condensation, putative	protein coding	PF3D7_1356600	N/A	
PF3D7_1356700	PF3D7_1356700.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,245,189..2,246,512(+)	DnaJ protein, putative	protein coding	PF3D7_1356700	N/A	
PF3D7_1356800	PF3D7_1356800.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,249,587..2,261,721(+)	serine/threonine protein kinase ARK3, putative	protein coding	PF3D7_1356800	ARK3	
PF3D7_1356900	PF3D7_1356900.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,263,199..2,264,755(-)	protein kinase 5	protein coding	PF3D7_1356900	PK5	
PF3D7_1357000	PF3D7_1357000.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,265,817..2,267,148(-)	elongation factor 1-alpha	protein coding	PF3D7_1357000	N/A	
PF3D7_1357100	PF3D7_1357100.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,268,901..2,270,232(+)	elongation factor 1-alpha	protein coding	PF3D7_1357100	N/A	
PF3D7_1357200	PF3D7_1357200.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,271,537..2,274,083(+)	glutamate--tRNA ligase	protein coding	PF3D7_1357200	GluRS	
PF3D7_1357300	PF3D7_1357300.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,274,713..2,275,078(+)	dynein light chain, putative	protein coding	PF3D7_1357300	N/A	
PF3D7_1357400	PF3D7_1357400.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,276,521..2,280,060(+)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_1357400	N/A	
PF3D7_1357500	PF3D7_1357500.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,281,492..2,284,212(+)	DNA helicase, putative	protein coding	PF3D7_1357500	N/A	
PF3D7_1357600	PF3D7_1357600.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,284,813..2,285,703(+)	conserved protein, unknown function	protein coding	PF3D7_1357600	N/A	
PF3D7_1357700	PF3D7_1357700.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,286,220..2,290,210(-)	U3 small nucleolar RNA-associated protein 21, putative	protein coding	PF3D7_1357700	UTP21	
PF3D7_1357800	PF3D7_1357800.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,291,897..2,294,134(+)	T-complex protein 1 subunit delta	protein coding	PF3D7_1357800	CCT4	
PF3D7_1357900	PF3D7_1357900.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,295,637..2,297,156(+)	pyrroline-5-carboxylate reductase, putative	protein coding	PF3D7_1357900	N/A	
PF3D7_1358000	PF3D7_1358000.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,297,900..2,304,194(-)	patatin-like phospholipase, putative	protein coding	PF3D7_1358000	N/A	
PF3D7_1358100	PF3D7_1358100.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,305,436..2,307,640(-)	Sas10 domain-containing protein, putative	protein coding	PF3D7_1358100	N/A	
PF3D7_1358200	PF3D7_1358200.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,309,035..2,314,125(+)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_1358200	N/A	
PF3D7_1358300	PF3D7_1358300.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,314,457..2,315,479(-)	rhomboid protease ROM7, putative	protein coding	PF3D7_1358300	ROM7	
PF3D7_1358400	PF3D7_1358400.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,317,002..2,317,844(+)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_1358400	N/A	
PF3D7_1358500	PF3D7_1358500.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,318,686..2,320,527(+)	zinc finger protein, putative	protein coding	PF3D7_1358500	N/A	
PF3D7_1358600	PF3D7_1358600.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,322,060..2,325,077(+)	zinc finger protein, putative	protein coding	PF3D7_1358600	N/A	
PF3D7_1358700	PF3D7_1358700.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,326,394..2,326,855(-)	YOP1-like protein, putative	protein coding	PF3D7_1358700	YOP1L	
PF3D7_1358800	PF3D7_1358800.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,331,074..2,331,529(+)	40S ribosomal protein S15	protein coding	PF3D7_1358800	RPS15	
PF3D7_1358900	PF3D7_1358900.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,332,196..2,334,915(-)	GTP-binding protein, putative	protein coding	PF3D7_1358900	N/A	
PF3D7_1359000	PF3D7_1359000.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,336,005..2,345,850(-)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_1359000	N/A	
PF3D7_1359100	PF3D7_1359100.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,347,863..2,349,986(-)	riboflavin kinase, putative	protein coding	PF3D7_1359100	N/A	
PF3D7_1359200	PF3D7_1359200.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,350,437..2,352,820(-)	high mobility group protein B4, putative	protein coding	PF3D7_1359200	HMGB4	
PF3D7_1359300	PF3D7_1359300.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,353,681..2,356,902(+)	exosome complex exonuclease RRP44	protein coding	PF3D7_1359300	DIS3	
PF3D7_1359400	PF3D7_1359400.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,359,251..2,361,198(-)	CUGBP Elav-like family member 1	protein coding	PF3D7_1359400	CELF1	
PF3D7_1359500	PF3D7_1359500.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,364,426..2,365,235(+)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_1359500	N/A	
PF3D7_1359600	PF3D7_1359600.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,371,882..2,377,959(+)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_1359600	N/A	
PF3D7_1359700	PF3D7_1359700.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,381,165..2,392,261(+)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_1359700	N/A	
PF3D7_1359800	PF3D7_1359800.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,393,370..2,394,355(+)	ADP-ribosylation factor, putative	protein coding	PF3D7_1359800	N/A	
PF3D7_1359900	PF3D7_1359900.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,395,974..2,402,354(+)	conserved Plasmodium membrane protein, unknown function	protein coding	PF3D7_1359900	N/A	
PF3D7_1360000	PF3D7_1360000.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,403,511..2,404,044(-)	ATP synthase-associated protein, putative	protein coding	PF3D7_1360000	N/A	
PF3D7_1360100	PF3D7_1360100.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,405,249..2,406,217(-)	RNA-binding protein, putative	protein coding	PF3D7_1360100	RRM1	
PF3D7_1360200	PF3D7_1360200.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,406,838..2,408,385(-)	ER membrane protein complex subunit 3, putative	protein coding	PF3D7_1360200	EMC3	
PF3D7_1360300	PF3D7_1360300.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,409,348..2,410,466(-)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_1360300	N/A	
PF3D7_1360400	PF3D7_1360400.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,411,357..2,412,298(+)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_1360400	N/A	
PF3D7_1360500	PF3D7_1360500.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,413,324..2,425,261(+)	guanylyl cyclase beta	protein coding	PF3D7_1360500	GCbeta	
PF3D7_1360700	PF3D7_1360700.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,426,133..2,431,183(-)	E3 SUMO-protein ligase PIAS, putative	protein coding	PF3D7_1360700	PIAS	
PF3D7_1360800	PF3D7_1360800.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,435,343..2,438,924(+)	falcilysin	protein coding	PF3D7_1360800	FLN	
PF3D7_1360900	PF3D7_1360900.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,440,438..2,442,909(-)	RNA-binding protein, putative	protein coding	PF3D7_1360900	N/A	
PF3D7_1361000	PF3D7_1361000.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,445,090..2,447,264(-)	protein arginine N-methyltransferase 5, putative	protein coding	PF3D7_1361000	PRMT5	
PF3D7_1361100	PF3D7_1361100.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,450,461..2,453,760(+)	protein transport protein Sec24A	protein coding	PF3D7_1361100	SEC24A	
PF3D7_1361200	PF3D7_1361200.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,455,261..2,461,424(+)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_1361200	N/A	
PF3D7_1361300	PF3D7_1361300.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,462,069..2,463,784(+)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_1361300	N/A	
PF3D7_1361400	PF3D7_1361400.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,464,135..2,464,718(-)	actin-depolymerizing factor 2	protein coding	PF3D7_1361400	ADF2	
PF3D7_1361500	PF3D7_1361500.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,465,491..2,467,982(-)	PH domain-containing protein, putative	protein coding	PF3D7_1361500.2, PF3D7_1361500.1	N/A	
PF3D7_1361500	PF3D7_1361500.2	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,465,491..2,467,982(-)	PH domain-containing protein, putative	protein coding	PF3D7_1361500.1, PF3D7_1361500.2	N/A	
PF3D7_1361600	PF3D7_1361600.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,469,127..2,469,540(-)	Fe-S assembly protein IscX, putative	protein coding	PF3D7_1361600	YfhJ	
PF3D7_1361700	PF3D7_1361700.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,470,972..2,471,793(+)	cytochrome c oxidase subunit 2A, putative	protein coding	PF3D7_1361700	COX2A	
PF3D7_1361800	PF3D7_1361800.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,473,530..2,481,626(+)	glideosome-associated connector	protein coding	PF3D7_1361800	GAC	
PF3D7_1361900	PF3D7_1361900.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,482,472..2,483,296(-)	proliferating cell nuclear antigen 1	protein coding	PF3D7_1361900	PCNA1	
PF3D7_1362000	PF3D7_1362000.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,486,754..2,487,353(+)	cytochrome c oxidase subunit ApiCOX24, putative	protein coding	PF3D7_1362000	N/A	
PF3D7_1362100	PF3D7_1362100.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,487,857..2,489,475(-)	14-3-3 protein	protein coding	PF3D7_1362100	14-3-3II	
PF3D7_1362200	PF3D7_1362200.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,490,386..2,491,837(-)	RuvB-like helicase 3	protein coding	PF3D7_1362200	RUVB3	
PF3D7_1362300	PF3D7_1362300.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,493,143..2,493,712(+)	transmembrane and coiled-coil domain-containing protein 1, putative	protein coding	PF3D7_1362300	TMCO1	
PF3D7_1362400	PF3D7_1362400.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,495,924..2,502,070(+)	calpain	protein coding	PF3D7_1362400	Pcalp	
PF3D7_1362500	PF3D7_1362500.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,503,185..2,505,458(+)	3'-5' exonuclease, putative	protein coding	PF3D7_1362500	EXO	
PF3D7_1362600	PF3D7_1362600.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,506,148..2,507,214(+)	conserved protein, unknown function	protein coding	PF3D7_1362600	N/A	
PF3D7_1362700	PF3D7_1362700.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,510,355..2,516,474(+)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_1362700	N/A	
PF3D7_1362800	PF3D7_1362800.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,518,487..2,525,493(+)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_1362800	N/A	
PF3D7_1362900	PF3D7_1362900.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,526,360..2,531,483(+)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_1362900	N/A	
PF3D7_1363000	PF3D7_1363000.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,532,201..2,535,722(+)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_1363000	N/A	
PF3D7_1363100	PF3D7_1363100.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,536,315..2,539,642(+)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_1363100	N/A	
PF3D7_1363200	PF3D7_1363200.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,539,948..2,541,540(-)	bifunctional polynucleotide phosphatase/kinase	protein coding	PF3D7_1363200	PNKP	
PF3D7_1363300	PF3D7_1363300.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,542,284..2,543,150(+)	50S ribosomal protein L9, mitochondrial, putative	protein coding	PF3D7_1363300	N/A	
PF3D7_1363400	PF3D7_1363400.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,543,644..2,546,483(-)	polyubiquitin binding protein, putative	protein coding	PF3D7_1363400	DOA1	
PF3D7_1363500	PF3D7_1363500.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,547,764..2,550,477(+)	CCR4 domain-containing protein 2, putative	protein coding	PF3D7_1363500	CCR4-2	
PF3D7_1363600	PF3D7_1363600.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,551,243..2,551,926(-)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_1363600	N/A	
PF3D7_1363700	PF3D7_1363700.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,552,554..2,554,926(+)	protein AMR1	protein coding	PF3D7_1363700	AMR1	
PF3D7_1363800	PF3D7_1363800.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,556,025..2,559,547(+)	nuclear fusion protein, putative	protein coding	PF3D7_1363800	GEX1	
PF3D7_1363900	PF3D7_1363900.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,562,118..2,562,968(+)	unspecified product	non protein coding	PF3D7_1363900	N/A	
PF3D7_1364000	PF3D7_1364000.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,564,625..2,567,108(+)	conserved protein, unknown function	protein coding	PF3D7_1364000	N/A	
PF3D7_1364100	PF3D7_1364100.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,568,556..2,570,946(+)	6-cysteine protein P92	protein coding	PF3D7_1364100	P92	
PF3D7_1364200	PF3D7_1364200.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,571,845..2,577,286(-)	nucleoporin NUP205, putative	protein coding	PF3D7_1364200	NUP205	
PF3D7_1364300	PF3D7_1364300.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,579,159..2,582,614(-)	pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16	protein coding	PF3D7_1364300	PRP16	
PF3D7_1364400	PF3D7_1364400.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,585,032..2,594,829(+)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_1364400	N/A	
PF3D7_1364500	PF3D7_1364500.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,596,389..2,597,822(+)	exosome complex component RRP45, putative	protein coding	PF3D7_1364500	RRP45	
PF3D7_1364600	PF3D7_1364600.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,598,757..2,601,399(+)	aldehyde reductase, putative	protein coding	PF3D7_1364600	N/A	
PF3D7_1364700	PF3D7_1364700.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,601,801..2,603,107(+)	WD repeat-containing protein, putative, pseudogene	protein coding	PF3D7_1364700	N/A	
PF3D7_1364800	PF3D7_1364800.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,603,463..2,604,972(-)	DNA-directed RNA polymerases I, II, and III subunit RPABC1, putative	protein coding	PF3D7_1364800	RPB5	
PF3D7_1364900	PF3D7_1364900.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,606,397..2,608,050(-)	ferrochelatase	protein coding	PF3D7_1364900	FC	
PF3D7_1365000	PF3D7_1365000.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,608,698..2,609,744(+)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_1365000	N/A	
PF3D7_1365100	PF3D7_1365100.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,609,933..2,610,581(-)	ribosomal protein S17, mitochondrial	protein coding	PF3D7_1365100	mtRPS17	
PF3D7_1365200	PF3D7_1365200.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,611,483..2,611,638(+)	conserved protein, unknown function	protein coding	PF3D7_1365200	N/A	
PF3D7_1365300	PF3D7_1365300.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,612,422..2,614,644(-)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_1365300	N/A	
PF3D7_1365400	PF3D7_1365400.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,616,148..2,617,902(-)	adenylyltransferase and sulfurtransferase UBA4, putative	protein coding	PF3D7_1365400	UBA4	
PF3D7_1365500	PF3D7_1365500.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,619,028..2,620,567(+)	aminomethyltransferase, mitochondrial, putative	protein coding	PF3D7_1365500	GCVT	
PF3D7_1365600	PF3D7_1365600.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,621,261..2,624,000(+)	DNA topoisomerase 6 subunit B, putative	protein coding	PF3D7_1365600	TOP6B	
PF3D7_1365700	PF3D7_1365700.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,624,553..2,626,098(-)	SNARE associated Golgi protein, putative	protein coding	PF3D7_1365700	N/A	
PF3D7_1365800	PF3D7_1365800.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,629,861..2,631,442(+)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_1365800	N/A	
PF3D7_1365900	PF3D7_1365900.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,632,534..2,633,260(-)	ubiquitin-60S ribosomal protein L40	protein coding	PF3D7_1365900	N/A	
PF3D7_1366000	PF3D7_1366000.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,635,213..2,635,488(+)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_1366000	N/A	
PF3D7_1366100	PF3D7_1366100.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,636,732..2,637,240(+)	DIP13 homolog, putative	protein coding	PF3D7_1366100	DIP13	
PF3D7_1366200	PF3D7_1366200.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,638,091..2,638,543(+)	conserved protein, unknown function	protein coding	PF3D7_1366200	N/A	
PF3D7_1366300	PF3D7_1366300.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,638,955..2,652,697(-)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_1366300	N/A	
PF3D7_1366400	PF3D7_1366400.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,655,277..2,659,065(-)	rhoptry protein RHOP148	protein coding	PF3D7_1366400	RHOP148	
PF3D7_1366500	PF3D7_1366500.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,661,573..2,662,022(+)	nucleoside diphosphate kinase	protein coding	PF3D7_1366500	NDK	
PF3D7_1366600	PF3D7_1366600.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,663,422..2,665,152(-)	signal recognition particle receptor subunit alpha, putative	protein coding	PF3D7_1366600	SRPR-alpha	
PF3D7_1366700	PF3D7_1366700.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,666,666..2,667,781(+)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_1366700	N/A	
PF3D7_1366800	PF3D7_1366800.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,668,398..2,670,524(-)	phosphatidylserine synthase, putative	protein coding	PF3D7_1366800	N/A	
PF3D7_1366900	PF3D7_1366900.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,675,590..2,677,966(+)	conserved protein, unknown function	protein coding	PF3D7_1366900	N/A	
PF3D7_1367000	PF3D7_1367000.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,679,415..2,680,425(-)	suppressor of kinetochore protein 1, putative	protein coding	PF3D7_1367000	SKP1	
PF3D7_1367100	PF3D7_1367100.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,681,321..2,682,592(+)	U1 small nuclear ribonucleoprotein 70 kDa homolog, putative	protein coding	PF3D7_1367100	SNP1	
PF3D7_1367200	PF3D7_1367200.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,683,581..2,684,967(+)	CLAMP domain-containing protein, putative	protein coding	PF3D7_1367200	N/A	
PF3D7_1367300	PF3D7_1367300.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,685,059..2,686,331(-)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_1367300	N/A	
PF3D7_1367400	PF3D7_1367400.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,687,561..2,690,701(+)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_1367400	N/A	
PF3D7_1367500	PF3D7_1367500.1	Plasmodium falciparum 3D7	Pf3D7_13_v3:2,692,076..2,693,282(+)	NADH-cytochrome b5 reductase, putative	protein coding	PF3D7_1367500	N/A	
