Gene ID	source_id	Gene Type	Input ID	Gene Name or Symbol	gene_source_id	EC numbers	Curated GO Process IDs	Curated GO Function IDs	Curated GO Component IDs	Genomic Sequence ID	
TGME49_294820	TGME49_294820-t26_1	protein coding gene	83.m00010	N/A	TGME49_294820	1.1.1.100 (3-oxoacyl-[acyl-carrier-protein] reductase);2.3.1.111 (Mycocerosate synthase);2.3.1.161 (Lovastatin nonaketide synthase);2.3.1.39 ([Acyl-carrier-protein] S-malonyltransferase);2.3.1.94 (6-deoxyerythronolide-B synthase);6.2.1.20 (Long-chain-fatty-acid--[acyl-carrier-protein] ligase)	N/A	N/A	N/A	TGME49_chrIa	
TGME49_294830	TGME49_294830-t26_1	protein coding gene	83.m01289	N/A	TGME49_294830	N/A	N/A	N/A	N/A	TGME49_chrIa	
TGME49_294840	TGME49_294840-t26_1	protein coding gene	83.m01290	N/A	TGME49_294840	N/A	N/A	N/A	N/A	TGME49_chrIa	
TGME49_294850	TGME49_294850-t26_1	protein coding gene	83.m01292	ALP7	TGME49_294850	N/A	N/A	N/A	N/A	TGME49_chrIa	
TGME49_294860	TGME49_294860-t26_1	protein coding gene	83.m01293	N/A	TGME49_294860	N/A	N/A	N/A	N/A	TGME49_chrIa	
TGME49_294870	TGME49_294870-t26_1	protein coding gene	83.m01294	N/A	TGME49_294870	N/A	N/A	N/A	N/A	TGME49_chrIa	
TGME49_294880	TGME49_294880-t26_1	protein coding gene	83.m01295	N/A	TGME49_294880	4.2.99.18 (DNA-(apurinic or apyrimidinic site) lyase)	N/A	N/A	N/A	TGME49_chrIa	
TGME49_294898	TGME49_294898-t26_1	protein coding gene	83.m01296, 83.m01295	N/A	TGME49_294898	N/A	N/A	N/A	N/A	TGME49_chrIa	
TGME49_294902	TGME49_294902-t26_1	protein coding gene	83.m01295, 83.m01296	N/A	TGME49_294902	N/A	N/A	N/A	N/A	TGME49_chrIa	
TGME49_294920	TGME49_294920-t26_1	protein coding gene	83.m01298	GTF2H2	TGME49_294920	N/A	N/A	N/A	N/A	TGME49_chrIa	
TGME49_294930	TGME49_294930-t26_1	protein coding gene	83.m01299	N/A	TGME49_294930	4.6.1.1 (Adenylate cyclase)	N/A	N/A	N/A	TGME49_chrIa	
TGME49_294940	TGME49_294940-t26_1	protein coding gene	83.m01300	N/A	TGME49_294940	N/A	N/A	N/A	N/A	TGME49_chrIa	
TGME49_294960	TGME49_294960-t26_1	protein coding gene	83.m01301	N/A	TGME49_294960	N/A	N/A	N/A	N/A	TGME49_chrIa	
TGME49_294970	TGME49_294970-t26_1	protein coding gene	83.m01302	N/A	TGME49_294970	N/A	N/A	N/A	N/A	TGME49_chrIa	
TGME49_294980	TGME49_294980-t26_1	protein coding gene	83.m00011	N/A	TGME49_294980	N/A	N/A	N/A	N/A	TGME49_chrIa	
TGME49_294990	TGME49_294990-t26_1	protein coding gene	83.m00011	N/A	TGME49_294990	N/A	N/A	N/A	N/A	TGME49_chrIa	
TGME49_295000	TGME49_295000-t26_1	protein coding gene	83.m02143	N/A	TGME49_295000	N/A	N/A	N/A	N/A	TGME49_chrIa	
TGME49_295010	TGME49_295010-t26_1	protein coding gene	83.m01304	N/A	TGME49_295010	N/A	N/A	N/A	N/A	TGME49_chrIa	
TGME49_295020	TGME49_295020-t26_1	protein coding gene	83.m02719, 83.m01305	N/A	TGME49_295020	N/A	N/A	N/A	N/A	TGME49_chrIa	
TGME49_295030	TGME49_295030-t26_1	protein coding gene	83.m00012	N/A	TGME49_295030	N/A	N/A	N/A	N/A	TGME49_chrIa	
TGME49_295040	TGME49_295040-t26_1	protein coding gene	83.m01307	N/A	TGME49_295040	N/A	N/A	N/A	N/A	TGME49_chrIa	
TGME49_295050	TGME49_295050-t26_1	protein coding gene	83.m01308	N/A	TGME49_295050	N/A	N/A	N/A	N/A	TGME49_chrIa	
TGME49_295060	TGME49_295060-t26_1	protein coding gene	83.m02717	N/A	TGME49_295060	2.7.7.7 (DNA-directed DNA polymerase)	N/A	N/A	N/A	TGME49_chrIa	
TGME49_295070	TGME49_295070-t26_1	protein coding gene	83.m01309	N/A	TGME49_295070	N/A	N/A	N/A	N/A	TGME49_chrIa	
TGME49_295080	TGME49_295080-t26_1	protein coding gene	83.m02718	N/A	TGME49_295080	N/A	N/A	N/A	N/A	TGME49_chrIa	
TGME49_295090	TGME49_295090-t26_1	protein coding gene	83.m01310	N/A	TGME49_295090	N/A	N/A	N/A	N/A	TGME49_chrIa	
TGME49_295100	TGME49_295100-t26_1	protein coding gene	83.m01311	N/A	TGME49_295100	N/A	N/A	N/A	N/A	TGME49_chrIa	
TGME49_295110	TGME49_295110-t26_1	protein coding gene	83.m02145	ROP7	TGME49_295110	N/A	N/A	N/A	N/A	TGME49_chrIa	
TGME49_295310	TGME49_295310-t26_1	protein coding gene	86.m00357	N/A	TGME49_295310	N/A	N/A	N/A	N/A	TGME49_chrIa	
TGME49_295320	TGME49_295320-t26_1	protein coding gene	86.m00358	N/A	TGME49_295320	N/A	N/A	N/A	N/A	TGME49_chrIa	
TGME49_295330	TGME49_295330-t26_1	protein coding gene	86.m00360	N/A	TGME49_295330	N/A	N/A	N/A	N/A	TGME49_chrIa	
TGME49_295340	TGME49_295340-t26_1	protein coding gene	86.m00361	N/A	TGME49_295340	N/A	N/A	N/A	N/A	TGME49_chrIa	
TGME49_295350	TGME49_295350-t26_1	protein coding gene	86.m00001	N/A	TGME49_295350	2.7.4.6 (Nucleoside-diphosphate kinase)	N/A	N/A	N/A	TGME49_chrIa	
TGME49_295360	TGME49_295360-t26_1	protein coding gene	86.m00365	N/A	TGME49_295360	N/A	N/A	N/A	N/A	TGME49_chrIa	
TGME49_295370	TGME49_295370-t26_1	protein coding gene	86.m00366	N/A	TGME49_295370	N/A	N/A	N/A	N/A	TGME49_chrIa	
TGME49_295380	TGME49_295380-t26_1	protein coding gene	86.m00367	N/A	TGME49_295380	N/A	N/A	N/A	N/A	TGME49_chrIa	
TGME49_295390	TGME49_295390-t26_1	protein coding gene	86.m00368	N/A	TGME49_295390	N/A	N/A	N/A	N/A	TGME49_chrIa	
TGME49_295400	TGME49_295400-t26_1	protein coding gene	86.m00369	N/A	TGME49_295400	N/A	N/A	N/A	N/A	TGME49_chrIa	
TGME49_295410	TGME49_295410-t26_1	protein coding gene	86.m00838	TAF6	TGME49_295410	N/A	N/A	N/A	N/A	TGME49_chrIa	
TGME49_295420	TGME49_295420-t26_1	protein coding gene	86.m00370	N/A	TGME49_295420	N/A	N/A	N/A	N/A	TGME49_chrIa	
TGME49_295430	TGME49_295430-t26_1	protein coding gene	86.m00371	N/A	TGME49_295430	N/A	N/A	N/A	N/A	TGME49_chrIa	
TGME49_295440	TGME49_295440-t26_1	protein coding gene	86.m00372	N/A	TGME49_295440	N/A	N/A	N/A	N/A	TGME49_chrIa	
TGME49_295450	TGME49_295450-t26_1	protein coding gene	86.m00373	N/A	TGME49_295450	N/A	N/A	N/A	N/A	TGME49_chrIa	
TGME49_295460	TGME49_295460-t26_1	protein coding gene	86.m00374	N/A	TGME49_295460	N/A	N/A	N/A	N/A	TGME49_chrIa	
TGME49_295600	TGME49_295600-t26_1	protein coding gene	86.m00375	SRS10	TGME49_295600	N/A	N/A	N/A	N/A	TGME49_chrIa	
TGME49_295610	TGME49_295610-t26_1	protein coding gene	86.m00376	N/A	TGME49_295610	2.1.1.43 (Transferred entry: 2.1.1.354)	N/A	N/A	N/A	TGME49_chrIa	
TGME49_295620	TGME49_295620-t26_1	protein coding gene	86.m00377	N/A	TGME49_295620	N/A	N/A	N/A	N/A	TGME49_chrIa	
TGME49_295630	TGME49_295630-t26_1	protein coding gene	86.m00378	N/A	TGME49_295630	N/A	N/A	N/A	N/A	TGME49_chrIa	
TGME49_295640	TGME49_295640-t26_1	protein coding gene	86.m00379	N/A	TGME49_295640	3.4.24.71 (Endothelin-converting enzyme 1)	N/A	N/A	N/A	TGME49_chrIa	
TGME49_295650	TGME49_295650-t26_1	protein coding gene	86.m00651	N/A	TGME49_295650	N/A	N/A	N/A	N/A	TGME49_chrIa	
TGME49_295658	TGME49_295658-t26_1	protein coding gene	86.m00380	N/A	TGME49_295658	N/A	N/A	N/A	N/A	TGME49_chrIa	
TGME49_295662	TGME49_295662-t26_1	protein coding gene	86.m00380	N/A	TGME49_295662	N/A	N/A	N/A	N/A	TGME49_chrIa	
TGME49_295680	TGME49_295680-t26_1	protein coding gene	86.m00382	N/A	TGME49_295680	N/A	N/A	N/A	N/A	TGME49_chrIa	
TGME49_295690	TGME49_295690-t26_1	protein coding gene	86.m00383	N/A	TGME49_295690	2.1.1.- (Methyltransferases.)	N/A	N/A	N/A	TGME49_chrIa	
TGME49_295710	TGME49_295710-t26_1	protein coding gene	86.m00385	N/A	TGME49_295710	N/A	N/A	N/A	N/A	TGME49_chrIa	
TGME49_295720	TGME49_295720-t26_1	protein coding gene	86.m00386	N/A	TGME49_295720	1.8.3.1 (Sulfite oxidase)	N/A	N/A	N/A	TGME49_chrIa	
TGME49_295730	TGME49_295730-t26_1	protein coding gene	86.m00387	N/A	TGME49_295730	N/A	N/A	N/A	N/A	TGME49_chrIa	
TGME49_295760	TGME49_295760-t26_1	protein coding gene	86.m00003	CDPK4A	TGME49_295760	2.7.11.17 (Calcium/calmodulin-dependent protein kinase)	N/A	N/A	N/A	TGME49_chrIa	
TGME49_295770	TGME49_295770-t26_1	protein coding gene	86.m00389	N/A	TGME49_295770	N/A	N/A	N/A	N/A	TGME49_chrIa	
TGME49_295850	TGME49_295850-t26_1	protein coding gene	86.m00390	N/A	TGME49_295850	N/A	N/A	N/A	N/A	TGME49_chrIa	
TGME49_295910	TGME49_295910-t26_1	protein coding gene	86.m00002	N/A	TGME49_295910	N/A	N/A	N/A	N/A	TGME49_chrIa	
TGME49_295920	TGME49_295920-t26_1	protein coding gene	86.m00392	N/A	TGME49_295920	N/A	N/A	N/A	N/A	TGME49_chrIa	
TGME49_295935	TGME49_295935-t26_1	protein coding gene	86.m00393, 86.m00395	N/A	TGME49_295935	N/A	N/A	N/A	N/A	TGME49_chrIa	
TGME49_295950	TGME49_295950-t26_1	protein coding gene	86.m00843	N/A	TGME49_295950	N/A	N/A	N/A	N/A	TGME49_chrIa	
TGME49_295960	TGME49_295960-t26_1	protein coding gene	86.m00898	N/A	TGME49_295960	N/A	N/A	N/A	N/A	TGME49_chrIa	
TGME49_295970	TGME49_295970-t26_1	protein coding gene	86.m00653	N/A	TGME49_295970	N/A	N/A	N/A	N/A	TGME49_chrIa	
TGME49_295980	TGME49_295980-t26_1	protein coding gene	86.m00652	N/A	TGME49_295980	N/A	N/A	N/A	N/A	TGME49_chrIa	
TGME49_295990	TGME49_295990-t26_1	protein coding gene	86.m00396	N/A	TGME49_295990	6.3.2.19 (Transferred entry: 2.3.2.23, 2.3.2.27 and 6.2.1.45)	N/A	N/A	N/A	TGME49_chrIa	
TGME49_296000	TGME49_296000-t26_1	protein coding gene	86.m00844	N/A	TGME49_296000	N/A	N/A	N/A	N/A	TGME49_chrIa	
TGME49_296010	TGME49_296010-t26_1	protein coding gene	86.m00397	N/A	TGME49_296010	2.7.1.67 (1-phosphatidylinositol 4-kinase)	N/A	N/A	N/A	TGME49_chrIa	
TGME49_296020	TGME49_296020-t26_1	protein coding gene	86.m00398	N/A	TGME49_296020	N/A	N/A	N/A	N/A	TGME49_chrIa	
TGME49_296121	TGME49_296121-t26_1	protein coding gene	239.m00011	N/A	TGME49_296121	N/A	N/A	N/A	N/A	TGME49_chrV	
TGME49_296231	TGME49_296231-t26_1	protein coding gene	75.m00012	N/A	TGME49_296231	N/A	N/A	N/A	N/A	TGME49_chrV	
TGME49_296340	TGME49_296340-t26_1	protein coding gene	94.m00031	N/A	TGME49_296340	N/A	N/A	N/A	N/A	TGME49_chrV	
TGME49_296640	TGME49_296640-t26_1	protein coding gene	107.m00010	SRS48E	TGME49_296640	N/A	N/A	N/A	N/A	TGME49_chrX	
TGME49_296950	TGME49_296950-t26_1	protein coding gene	113.m00753	N/A	TGME49_296950	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_297060	TGME49_297060-t26_1	protein coding gene	113.m00016	PGMII	TGME49_297060	5.4.2.4 (Bisphosphoglycerate mutase)	N/A	N/A	GO:0005737	TGME49_chrII	
TGME49_297070	TGME49_297070-t26_1	protein coding gene	113.m00755	N/A	TGME49_297070	4.2.1.1 (Carbonic anhydrase)	N/A	N/A	N/A	TGME49_chrII	
TGME49_297080	TGME49_297080-t26_1	protein coding gene	113.m00756	N/A	TGME49_297080	2.7.1.35 (Pyridoxal kinase)	N/A	N/A	N/A	TGME49_chrII	
TGME49_297090	TGME49_297090-t26_1	protein coding gene	113.m01580	N/A	TGME49_297090	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_297100	TGME49_297100-t26_1	protein coding gene	113.m01289	N/A	TGME49_297100	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_297110	TGME49_297110-t26_1	protein coding gene	113.m00757, 113.m00758	N/A	TGME49_297110	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_297120	TGME49_297120-t26_1	protein coding gene	113.m00001	N/A	TGME49_297120	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_297130	TGME49_297130-t26_1	protein coding gene	113.m00760	N/A	TGME49_297130	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_297140	TGME49_297140-t26_1	protein coding gene	113.m00761	N/A	TGME49_297140	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_297150	TGME49_297150-t26_1	protein coding gene	113.m00762	N/A	TGME49_297150	2.1.1.43 (Transferred entry: 2.1.1.354)	N/A	N/A	N/A	TGME49_chrII	
TGME49_297160	TGME49_297160-t26_1	protein coding gene	113.m00015	N/A	TGME49_297160	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_297170	TGME49_297170-t26_1	protein coding gene	113.m00764	N/A	TGME49_297170	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_297180	TGME49_297180-t26_1	protein coding gene	113.m00765	N/A	TGME49_297180	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_297190	TGME49_297190-t26_1	protein coding gene	113.m01579	N/A	TGME49_297190	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_297210	TGME49_297210-t26_1	protein coding gene	113.m00766	N/A	TGME49_297210	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_297220	TGME49_297220-t26_1	protein coding gene	113.m00767	N/A	TGME49_297220	6.2.1.3 (Long-chain-fatty-acid--CoA ligase)	N/A	N/A	N/A	TGME49_chrII	
TGME49_297230	TGME49_297230-t26_1	protein coding gene	113.m00768, 113.m01592	N/A	TGME49_297230	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_297245	TGME49_297245-t26_1	protein coding gene	113.m00769, 113.m00770	N/A	TGME49_297245	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_297270	TGME49_297270-t26_1	protein coding gene	113.m01584	N/A	TGME49_297270	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_297280	TGME49_297280-t26_1	protein coding gene	113.m01577	N/A	TGME49_297280	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_297290	TGME49_297290-t26_1	protein coding gene	113.m01576	N/A	TGME49_297290	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_297300	TGME49_297300-t26_1	protein coding gene	113.m00771	N/A	TGME49_297300	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_297310	TGME49_297310-t26_1	protein coding gene	113.m00772	N/A	TGME49_297310	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_297320	TGME49_297320-t26_1	protein coding gene	113.m00773	N/A	TGME49_297320	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_297340	TGME49_297340-t26_1	protein coding gene	113.m00774	N/A	TGME49_297340	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_297350	TGME49_297350-t26_1	protein coding gene	113.m00775	N/A	TGME49_297350	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_297360	TGME49_297360-t26_1	protein coding gene	113.m00776	N/A	TGME49_297360	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_297380	TGME49_297380-t26_1	protein coding gene	113.m01575	N/A	TGME49_297380	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_297390	TGME49_297390-t26_1	protein coding gene	113.m01574	N/A	TGME49_297390	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_297400	TGME49_297400-t26_1	protein coding gene	113.m00778	N/A	TGME49_297400	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_297410	TGME49_297410-t26_1	protein coding gene	113.m00778	N/A	TGME49_297410	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_297420	TGME49_297420-t26_1	protein coding gene	113.m00779	N/A	TGME49_297420	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_297430	TGME49_297430-t26_1	protein coding gene	113.m00780	N/A	TGME49_297430	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_297440	TGME49_297440-t26_1	protein coding gene	113.m01586	N/A	TGME49_297440	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_297450	TGME49_297450-t26_1	protein coding gene	113.m01587	N/A	TGME49_297450	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_297460	TGME49_297460-t26_1	protein coding gene	113.m00781	N/A	TGME49_297460	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_297470	TGME49_297470-t26_1	protein coding gene	113.m00782	N/A	TGME49_297470	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_297480	TGME49_297480-t26_1	protein coding gene	113.m00783	N/A	TGME49_297480	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_297488	TGME49_297488-t26_1	protein coding gene	113.m00783	N/A	TGME49_297488	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_297492	TGME49_297492-t26_1	protein coding gene	113.m00783	N/A	TGME49_297492	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_297500	TGME49_297500-t26_1	protein coding gene	113.m00012	N/A	TGME49_297500	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_297510	TGME49_297510-t26_1	protein coding gene	113.m00785	N/A	TGME49_297510	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_297520	TGME49_297520-t26_1	protein coding gene	113.m00786	PPG1	TGME49_297520	N/A	N/A	N/A	GO:0005737	TGME49_chrII	
TGME49_297530	TGME49_297530-t26_1	protein coding gene	113.m00787	POLR1B	TGME49_297530	2.7.7.6 (DNA-directed RNA polymerase)	N/A	N/A	N/A	TGME49_chrII	
TGME49_297640	TGME49_297640-t26_1	protein coding gene	113.m00788	N/A	TGME49_297640	2.3.1.51 (1-acylglycerol-3-phosphate O-acyltransferase)	N/A	N/A	N/A	TGME49_chrII	
TGME49_297650	TGME49_297650-t26_1	protein coding gene	113.m00789	N/A	TGME49_297650	3.1.3.2 (Acid phosphatase)	N/A	N/A	N/A	TGME49_chrII	
TGME49_297670	TGME49_297670-t26_1	protein coding gene	113.m00790	N/A	TGME49_297670	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_297680	TGME49_297680-t26_1	protein coding gene	113.m01290	N/A	TGME49_297680	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_297690	TGME49_297690-t26_1	protein coding gene	113.m00791	N/A	TGME49_297690	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_297700	TGME49_297700-t26_1	protein coding gene	113.m01588	N/A	TGME49_297700	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_297710	TGME49_297710-t26_1	protein coding gene	113.m00792	N/A	TGME49_297710	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_297720	TGME49_297720-t26_1	protein coding gene	113.m00792	N/A	TGME49_297720	2.4.1.15 (Alpha,alpha-trehalose-phosphate synthase (UDP-forming));3.1.3.12 (Trehalose-phosphatase)	N/A	N/A	N/A	TGME49_chrII	
TGME49_297760	TGME49_297760-t26_1	protein coding gene	113.m01589	N/A	TGME49_297760	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_297770	TGME49_297770-t26_1	protein coding gene	113.m00795	N/A	TGME49_297770	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_297780	TGME49_297780-t26_1	protein coding gene	113.m00796	N/A	TGME49_297780	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_297800	TGME49_297800-t26_1	protein coding gene	113.m01288	N/A	TGME49_297800	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_297810	TGME49_297810-t26_1	protein coding gene	113.m00798	N/A	TGME49_297810	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_297820	TGME49_297820-t26_1	protein coding gene	113.m01591	N/A	TGME49_297820	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_297830	TGME49_297830-t26_1	protein coding gene	113.m00799	N/A	TGME49_297830	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_297840	TGME49_297840-t26_1	protein coding gene	113.m00800	N/A	TGME49_297840	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_297850	TGME49_297850-t26_1	protein coding gene	113.m01283	N/A	TGME49_297850	2.6.1.42 (Branched-chain-amino-acid transaminase)	N/A	N/A	N/A	TGME49_chrII	
TGME49_297870	TGME49_297870-t26_1	protein coding gene	113.m00801	N/A	TGME49_297870	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_297880	TGME49_297880-t26_1	protein coding gene	113.m00802	N/A	TGME49_297880	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_297890	TGME49_297890-t26_1	protein coding gene	113.m00803	N/A	TGME49_297890	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_297900	TGME49_297900-t26_1	protein coding gene	113.m00804	N/A	TGME49_297900	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_297910	TGME49_297910-t26_1	protein coding gene	113.m01573	N/A	TGME49_297910	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_297920	TGME49_297920-t26_1	protein coding gene	113.m01590	N/A	TGME49_297920	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_297940	TGME49_297940-t26_1	protein coding gene	113.m01287	N/A	TGME49_297940	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_297960	TGME49_297960-t26_1	protein coding gene	113.m00009	RON6	TGME49_297960	N/A	N/A	N/A	GO:0020008	TGME49_chrII	
TGME49_297970	TGME49_297970-t26_1	protein coding gene	113.m00807	N/A	TGME49_297970	3.4.11.21 (Aspartyl aminopeptidase)	N/A	N/A	N/A	TGME49_chrII	
TGME49_297980	TGME49_297980-t26_1	protein coding gene	113.m01572	N/A	TGME49_297980	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_298010	TGME49_298010-t26_1	protein coding gene	113.m01286	N/A	TGME49_298010	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_298020	TGME49_298020-t26_1	protein coding gene	113.m00810	N/A	TGME49_298020	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_298030	TGME49_298030-t26_1	protein coding gene	113.m00812	N/A	TGME49_298030	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_298040	TGME49_298040-t26_1	protein coding gene	113.m01277	N/A	TGME49_298040	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_298050	TGME49_298050-t26_1	protein coding gene	113.m01284	N/A	TGME49_298050	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_298060	TGME49_298060-t26_1	protein coding gene	113.m00813	N/A	TGME49_298060	N/A	N/A	N/A	N/A	TGME49_chrII	
TGME49_298600	TGME49_298600-t26_1	protein coding gene	125.m00070	N/A	TGME49_298600	N/A	N/A	N/A	N/A	TGME49_chrXI	
TGME49_298610	TGME49_298610-t26_1	protein coding gene	125.m00071	N/A	TGME49_298610	N/A	N/A	N/A	N/A	TGME49_chrXI	
TGME49_298620	TGME49_298620-t26_1	protein coding gene	125.m00100	N/A	TGME49_298620	N/A	N/A	N/A	N/A	TGME49_chrXI	
TGME49_298630	TGME49_298630-t26_1	protein coding gene	125.m00072	N/A	TGME49_298630	N/A	N/A	N/A	GO:0005737	TGME49_chrXI	
TGME49_298830	TGME49_298830-t26_1	protein coding gene	129.m00517	N/A	TGME49_298830	N/A	N/A	N/A	N/A	TGME49_chrIII	
TGME49_298840	TGME49_298840-t26_1	protein coding gene	129.m00398	N/A	TGME49_298840	N/A	N/A	N/A	N/A	TGME49_chrIII	
TGME49_298960	TGME49_298960-t26_1	protein coding gene	129.m00243	N/A	TGME49_298960	N/A	N/A	N/A	N/A	TGME49_chrIII	
TGME49_298970	TGME49_298970-t26_1	protein coding gene	129.m00515	N/A	TGME49_298970	N/A	N/A	N/A	N/A	TGME49_chrIII	
TGME49_298980	TGME49_298980-t26_1	protein coding gene	129.m00244	N/A	TGME49_298980	N/A	N/A	N/A	N/A	TGME49_chrIII	
TGME49_298990	TGME49_298990-t26_1	protein coding gene	129.m00246	N/A	TGME49_298990	1.18.1.2 (Ferredoxin--NADP(+) reductase)	N/A	N/A	GO:0020011	TGME49_chrIII	
TGME49_299000	TGME49_299000-t26_1	protein coding gene	129.m00247	N/A	TGME49_299000	N/A	N/A	N/A	N/A	TGME49_chrIII	
TGME49_299020	TGME49_299020-t26_1	protein coding gene	129.m00248	AP2III4	TGME49_299020	N/A	N/A	N/A	N/A	TGME49_chrIII	
TGME49_299030	TGME49_299030-t26_1	protein coding gene	129.m00250	N/A	TGME49_299030	N/A	N/A	N/A	N/A	TGME49_chrIII	
TGME49_299040	TGME49_299040-t26_1	protein coding gene	129.m00403	N/A	TGME49_299040	2.4.1.198 (Phosphatidylinositol N-acetylglucosaminyltransferase)	N/A	N/A	N/A	TGME49_chrIII	
TGME49_299050	TGME49_299050-t26_1	protein coding gene	129.m00402	RPL17	TGME49_299050	N/A	N/A	N/A	N/A	TGME49_chrIII	
TGME49_299060	TGME49_299060-t26_1	protein coding gene	129.m00252	N/A	TGME49_299060	N/A	N/A	N/A	GO:0045177	TGME49_chrIII	
TGME49_299070	TGME49_299070-t26_1	protein coding gene	129.m00253	PYKII	TGME49_299070	2.7.1.40 (Pyruvate kinase)	N/A	N/A	GO:0045177;GO:0020011;GO:0005739	TGME49_chrIII	
TGME49_299080	TGME49_299080-t26_1	protein coding gene	129.m00254	N/A	TGME49_299080	N/A	N/A	N/A	N/A	TGME49_chrIII	
TGME49_299100	TGME49_299100-t26_1	protein coding gene	129.m00255	N/A	TGME49_299100	N/A	N/A	N/A	N/A	TGME49_chrIII	
TGME49_299110	TGME49_299110-t26_1	protein coding gene	129.m00256	N/A	TGME49_299110	N/A	N/A	N/A	N/A	TGME49_chrIII	
TGME49_299120	TGME49_299120-t26_1	protein coding gene	129.m00513	N/A	TGME49_299120	N/A	N/A	N/A	N/A	TGME49_chrIII	
TGME49_299150	TGME49_299150-t26_1	protein coding gene	129.m00257	AP2III3	TGME49_299150	N/A	N/A	N/A	N/A	TGME49_chrIII	
TGME49_299160	TGME49_299160-t26_1	protein coding gene	129.m00512	N/A	TGME49_299160	N/A	N/A	N/A	N/A	TGME49_chrIII	
TGME49_299168	TGME49_299168-t26_1	protein coding gene	129.m00404	N/A	TGME49_299168	3.6.4.3 (Transferred entry: 5.6.1.1)	N/A	N/A	N/A	TGME49_chrIII	
TGME49_299172	TGME49_299172-t26_1	protein coding gene	129.m00404	N/A	TGME49_299172	N/A	N/A	N/A	N/A	TGME49_chrIII	
TGME49_299180	TGME49_299180-t26_1	protein coding gene	129.m00405	N/A	TGME49_299180	N/A	N/A	N/A	N/A	TGME49_chrIII	
